var,label
family3_08_HA30,family3 成员08：平均每天使用4G/5G手机的时长（小时）
family3_08_HA31,family3 成员08：是否使用电子支付
family3_08_HA32,family3 成员08：60岁以上是否在幸福院就餐
family3_08_HA33,family3 成员08：何时开始在幸福院就餐（年月）
family3_08_HA34,family3 成员08：每天在幸福院用几餐
family3_08_HA35,family3 成员08：60岁以上每月退休工资（元，无则0）
family4_01_HA99,family4 成员01：是否本人回答问题
family4_02_HA99,family4 成员02：是否本人回答问题
family4_03_HA99,family4 成员03：是否本人回答问题
family4_04_HA99,family4 成员04：是否本人回答问题
family4_05_HA99,family4 成员05：是否本人回答问题
family4_06_HA99,family4 成员06：是否本人回答问题
family4_07_HA99,family4 成员07：是否本人回答问题
family4_08_HA99,family4 成员08：是否本人回答问题
fillNum,问卷已填题项数
food_monthly_total,全食物｜月总消费量（斤，汇总各食物子模块*_total；rigorous重算）
food_self_suff_rate,全食物｜食物自给率（自家生产食用量/月总消费量；rigorous重算）
food_selfprod_monthly_total,全食物｜自家生产食用量月合计（斤，汇总*_selfprod_total；rigorous重算）
food_year,数据年份（2023或2024调查批次）
freq1_period_label,提问频率=1时参考起点（7月1日起/福建8月1日起）
freq_period_days,提问频率=1时参考日至访谈日天数（含首尾）
gongzishouru_1,固定性工资收入：___元 注：含村干部工资要签订劳动合同的固定性工作收入。
gongzishouru_2,其他劳动收入：___元 注：打零工等每天结算收入的临时性工作收入。 注：本部分指的是上一年的收入
hh_income_sum,hh_income_sum
hu,户码
huName,户主姓名
in_10_01,若您网购过，您通过网络购买商品和服务的主要原因是什么?(可多选，最多选三项)：___ [选01 购买方便=1]
in_10_02,若您网购过，您通过网络购买商品和服务的主要原因是什么?(可多选，最多选三项)：___ [选02 价格比实体店便宜=1]
in_10_03,若您网购过，您通过网络购买商品和服务的主要原因是什么?(可多选，最多选三项)：___ [选03 商品(服务)种类丰富=1]
in_10_04,若您网购过，您通过网络购买商品和服务的主要原因是什么?(可多选，最多选三项)：___ [选04 可以买到本地没有（或者很难找到)的产品=1]
in_10_05,若您网购过，您通过网络购买商品和服务的主要原因是什么?(可多选，最多选三项)：___ [选05 可送货上门=1]
in_10_06,若您网购过，您通过网络购买商品和服务的主要原因是什么?(可多选，最多选三项)：___ [选06 可以享受方便的退换货服务=1]
in_10_07,若您网购过，您通过网络购买商品和服务的主要原因是什么?(可多选，最多选三项)：___ [选07 其他=1]
in_11_01,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_02,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_03,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_04,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_05,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_06,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_07,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_08,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_11_09,您认为目前通过网络购买商品和服务存在的主要问题是什么?(可多选，最多选三项)：___ [01网上购买的商品(服务)质量参差不齐 02售后服务没有保证，退换货仍有
in_12_00,您是否使用蚂蚁花呗、京东白条等网络金融方式：___ [选00 否=1]
in_12_01,您是否使用蚂蚁花呗、京东白条等网络金融方式：___ [选01 是=1]
in_13_01,如果您不能通过手机购买日常需求物品，其他同住家庭成员能否通过手机、网络购买所需物品：___ [选01 完全可以，有需要都可以从网上购买=1]
in_13_03,如果您不能通过手机购买日常需求物品，其他同住家庭成员能否通过手机、网络购买所需物品：___ [选03 从不在网上购物=1]
in_14_01,如果有日常需求，您能否通过手机、网络购买所需物品：___ [选01 完全可以，有需要都可以从网上购买=1]
in_14_03,如果有日常需求，您能否通过手机、网络购买所需物品：___ [选03 从不在网上购物=1]
in_15_01,网购对您外出购物次数有何影响：___ [选01 明显减少=1]
in_15_02,网购对您外出购物次数有何影响：___ [选02 所有减少=1]
in_15_03,网购对您外出购物次数有何影响：___ [选03 基本不变=1]
in_15_04,网购对您外出购物次数有何影响：___ [选04 有所增加=1]
in_15_05,网购对您外出购物次数有何影响：___ [选05 明显增加=1]
in_1_01,请您列举日均使用时长最多的手机功能(可单选、多选，最多选三项)：___ [01新闻浏览 02聊天社交(微信、微博、QQ、知乎、豆瓣等) 03娱乐(游戏、直播、视
in_1_02,请您列举日均使用时长最多的手机功能(可单选、多选，最多选三项)：___ [01新闻浏览 02聊天社交(微信、微博、QQ、知乎、豆瓣等) 03娱乐(游戏、直播、视
in_1_03,请您列举日均使用时长最多的手机功能(可单选、多选，最多选三项)：___ [01新闻浏览 02聊天社交(微信、微博、QQ、知乎、豆瓣等) 03娱乐(游戏、直播、视
in_1_04,请您列举日均使用时长最多的手机功能(可单选、多选，最多选三项)：___ [01新闻浏览 02聊天社交(微信、微博、QQ、知乎、豆瓣等) 03娱乐(游戏、直播、视
in_1_05,请您列举日均使用时长最多的手机功能(可单选、多选，最多选三项)：___ [01新闻浏览 02聊天社交(微信、微博、QQ、知乎、豆瓣等) 03娱乐(游戏、直播、视
in_1_06,请您列举日均使用时长最多的手机功能(可单选、多选，最多选三项)：___ [01新闻浏览 02聊天社交(微信、微博、QQ、知乎、豆瓣等) 03娱乐(游戏、直播、视
in_1_07,请您列举日均使用时长最多的手机功能(可单选、多选，最多选三项)：___ [01新闻浏览 02聊天社交(微信、微博、QQ、知乎、豆瓣等) 03娱乐(游戏、直播、视
in_2_01,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_02,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_03,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_04,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_05,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_06,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_07,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_08,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_09,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_2_10,您希望通过手机或网络关注哪些信息(可单选、多选，最多选三项)：___ [01实时新闻 02娱乐游戏 03村庄事务 04营养健康类生活常识 05非营养健康类生活常
in_3_01,如果有日常需求，您或其他家庭成员能否通过手机、网络随时获取相关信息，例如，查询天气等：___ [选01 完全可以=1]
in_3_02,如果有日常需求，您或其他家庭成员能否通过手机、网络随时获取相关信息，例如，查询天气等：___ [选02 有时可以=1]
in_3_03,如果有日常需求，您或其他家庭成员能否通过手机、网络随时获取相关信息，例如，查询天气等：___ [选03 比较困难=1]
in_4_00,您是否接受过电脑或手机上网培训(专业培训、村里组织的培训、亲戚朋友指导等)：___ [选00 否=1]
in_4_01,您是否接受过电脑或手机上网培训(专业培训、村里组织的培训、亲戚朋友指导等)：___ [选01 是=1]
in_5_01,您使用互联网工作和学习(如日常非农就业、查询工作或学业相关知识、浏览线上课程等等)的重要程度：___ [选01 非常重要=1]
in_5_02,您使用互联网工作和学习(如日常非农就业、查询工作或学业相关知识、浏览线上课程等等)的重要程度：___ [选02 比较重要=1]
in_5_03,您使用互联网工作和学习(如日常非农就业、查询工作或学业相关知识、浏览线上课程等等)的重要程度：___ [选03 一般=1]
in_5_04,您使用互联网工作和学习(如日常非农就业、查询工作或学业相关知识、浏览线上课程等等)的重要程度：___ [选04 不怎么使用=1]
in_5_05,您使用互联网工作和学习(如日常非农就业、查询工作或学业相关知识、浏览线上课程等等)的重要程度：___ [选05 完全不用=1]
in_6_01,您使用互联网社交(如接打电话，用微信、QQ、微博、小红书、知乎等社交软件进行交流)的重要程度：___ [选01 非常重要=1]
in_6_02,您使用互联网社交(如接打电话，用微信、QQ、微博、小红书、知乎等社交软件进行交流)的重要程度：___ [选02 比较重要=1]
in_6_03,您使用互联网社交(如接打电话，用微信、QQ、微博、小红书、知乎等社交软件进行交流)的重要程度：___ [选03 一般=1]
in_6_04,您使用互联网社交(如接打电话，用微信、QQ、微博、小红书、知乎等社交软件进行交流)的重要程度：___ [选04 不怎么使用=1]
in_6_05,您使用互联网社交(如接打电话，用微信、QQ、微博、小红书、知乎等社交软件进行交流)的重要程度：___ [选05 完全不用=1]
in_7_01,您使用互联网购物的重要程度：___ [选01 非常重要=1]
in_7_02,您使用互联网购物的重要程度：___ [选02 比较重要=1]
in_7_03,您使用互联网购物的重要程度：___ [选03 一般=1]
in_7_04,您使用互联网购物的重要程度：___ [选04 不怎么使用=1]
in_7_05,您使用互联网购物的重要程度：___ [选05 完全不用=1]
in_8_01,如果有日常需求，您能否通过手机、网络购买所需物品：___ [选01 完全可以，有需要都可以从网上购买=1]
in_8_03,如果有日常需求，您能否通过手机、网络购买所需物品：___ [选03 从不在网上购物=1]
in_9_01,若您网购过，您网购的主要平台有哪些：___ [选01 淘宝=1]
in_9_02,若您网购过，您网购的主要平台有哪些：___ [选02 京东=1]
in_9_03,若您网购过，您网购的主要平台有哪些：___ [选03 拼多多=1]
in_9_04,若您网购过，您网购的主要平台有哪些：___ [选04 各类直营网站或小程序=1]
in_9_05,若您网购过，您网购的主要平台有哪些：___ [选05 朋友圈或微店=1]
in_9_06,若您网购过，您网购的主要平台有哪些：___ [选06 抖音、小红书等直播平台=1]
in_9_07,若您网购过，您网购的主要平台有哪些：___ [选07 其他=1]
interview_date,入户访谈日期
jingyingshouru_1,自主经营（包括开商店、做生意、生产部分未涵盖的种养殖）纯收入：___元 注：剔除经营成本。没有包含在种植养殖表格中的作物/动物的经营纯收入也计入自主经营纯收入。
know_1,吃很多新鲜水果和蔬菜的饮食 习惯对健康非常有益 01 极不赞同 02 不赞同 03 中立 04 赞同 05 极赞同 06 不知道 01 极不赞同   02 不赞
know_10,体力活动对健康有益01 极不赞同 02 不赞同 03 中立 04 赞同 05 极赞同 06 不知道
know_11,运动量大的体育锻炼和剧烈的体力活动都是不利于健康的 01 极不赞同 02 不赞同 03 中立 04 赞同 05 极赞同 06 不知道
know_12,体重越重，就越健康 01 极不赞同 02 不赞同 03 中立 04 赞同 05 极赞同 06 不知道
know_13,平时吃得咸容易得高血压 01 极不赞同 02 不赞同 03 中立 04 赞同 05 极赞同 06 不知道
